,Unnamed: 0,pageid,title,category,label,language,text,links
2828,2828.0,1822543,Ahbap çavuş kapitalizmi,Ekonomi,2,tr,"Ahbap çavuş kapitalizmi, yandaş kapitalizmi ya da eş dost kapitalizmi, bir iktisadi teşebbüsün başarısının iş adamlarıyla hükûmet arasındaki yakın ilişkilere bağlı olduğu, iş adamlarının işlerini, siyasal iktidar ve bürokratlarla olan ilişkilerine dayanarak yürüttüğü sistemi anlatan terimdir. 1997 Doğu Asya Mali Krizi'nin sebepleri arasında gösterilir. Türkiye'deki sistemin de ahbap çavuş kapitalizmine örnek olduğu bazı ekonomistlerce öne sürülmektedir.",[210882]
2829,2829.0,1287864,Finansal krizler,Ekonomi,2,tr,"Ekonominin temel yapı taşları olarak kabul edilen mal, hizmet, üretim, döviz fiyatları üzerinde kabul edilebilir seviyelerin ötesinde yaşanan şiddetli dalgalanmalara ekonomik kriz adı verilmektedir.
Finansal krizler terimi finansal kuruluşlar ya da mal varlıklarının büyük bir bölümünün aniden değerini kaybetmesi gibi çeşitli durumlar için kabul görmüş bir terimdir. 19. yüzyıldaki ve 20. yüzyılın başındaki birçok finansal kriz, banka panikleri ve bu paniklerle birlikte ekonomik durgunlukların rastlaşması ile ilgilidir. Finansal kriz olarak isimlendirilen diğer durumlar genelde borsa çöküşlerinden ve diğer ekonomik balonlardan, nakit para krizlerinden ve hükümetlerin ekonomik yükümlülüklerini yerine getirmemesinden patlak verir. Finansal krizler, direkt olarak kâğıt üzerindeki varlığın kaybı sonucunu doğurur. Onlar, ekonomik durgunluklar ya da depresyonlarla devam etmedikçe gerçek ekonomiye direkt olarak etki etmezler.
Literatürde finansal krizle ilgili birçok farklı tanım bulunmaktadır. Mishkin’e  (1996) göre, “finansal kriz; finansal piyasaların ters seçim ve ahlâkî tehlike (moral hazard) sorunlarının gittikçe kötüleşmesi nedeniyle, fonların en üretken yatırım olanaklarına kanalize edilememesi sonucu ortaya çıkan doğrusal olmayan bozulmadır.”
Finansal kriz terimi, genellikle, bazı finansal kurum veya varlıkların aniden de-ğerlerinin büyük bir kısmını kaybettiği çeşitli durumlar için kullanılır. Goldsmith (1982) finansal krizi, “finansal göstergelerin tümünün veya çoğunun – kısa vadeli faizler ile hisse senedi, gayrimenkul, arsa gibi varlıkların fiyatları, ticari iflaslar ve finansal ku-rumların başarısızlıkları - keskin, kısa ve ultra - döngüsel biçimde bozulması” olarak tanımlamaktadır.
Finansal kriz, kısa vadeli faiz oranları, varlık fiyatları, ödemelerin bozulması ve şirketlerin batması ile finansal kurumların iflası gibi finansal göstergelerin tümünün veya çoğunluğunun ani, keskin ve açık bir biçimde bozulması veya konjonktürün tepe noktasındaki dönüşün temel bir unsuru ve önceki genişlemenin kaçınılmaz bir sonucu olarak da tanımlanmıştır (Klein, 1947).
Ondokuzuncu yüzyılda ve yirminci yüzyılın başlarında, birçok finansal kriz, bankacılık krizleri biçiminde meydana gelmiş ve ekonomik gerileme dönemleri yaşan-mıştır. Ayrıca, borsa çöküşleri ve ekonomideki “balonların patlaması” ile döviz krizleri de finansal krizler arasında yer almaktadır (Kindleberger and Aliber, 2005).
Kaminsky, Lizardo ve Reinhart (1998), finansal krizlerin en önemli nedenlerinden birinin ani hücumlar nedeniyle döviz kurunun aşırı değer kaybı, döviz rezervlerinde büyük miktarda meydana gelen düşüşler veya bu ikisinin bileşimi olduğu görüşünü savunmaktadırlar.
Bankacılık krizleri, para piyasası ve döviz piyasası krizleri, ödemeler dengesi krizleri, balonlar ve borsa krizleri genel olarak finansal kriz kapsamında incelenmektedir.Birçok ekonomist finansal krizlerin nasıl geliştiği ve onların nasıl önlenebileceğine dair teklifler sundu. Bununla beraber, finansal krizlerin dünya çapında düzenli olarak ortaya çıktığına dair küçük bir fikir birliği vardır.","[244540, 1063257]"
2830,2830.0,1328853,Kleptokrasi,Ekonomi,2,tr,"Kleptokrasi bir ülkede iktidarı ele geçiren bir ailenin ya da siyasal veya dini grubun, o ülkenin kaynaklarını sistemli olarak soyması demektir ve kısaca hırsızlar rejimi anlamına gelir. Demokrasinin bütün kurumlarıyla yerleşmediği ülkelerde görülen bu durum, o ülkelerin gelişmesinin önündeki en büyük engellerden biri olmaktadır. 
Kleptokrasi'nin, Plütokrasi (Zenginlerin yönetimi) ve Oligarşi'den (Ayrıcalıklıların yönetimi) ayrılan bazı yönleri vardır. Kleptokrasi ile yönetilen bir ülkede yozlaşmış politikacılar, kendilerini hukukun üstünlüğünün dışında tutup; yandaş komisyonlar, rüşvetler ve özel ayrıcalıklar yoluyla, devlet fonlarını kendilerine ve ortaklarına yönlendirerek gizlice zenginleşirler. Bununla birlikte, kleptokratlar genellikle elde ettikleri kârlarının büyük kısmını, iktidarını kaybetme ihtimâline karşın, yurtdışı bankalarda muhafaza ederler.Tüm bu çarpıklıkları, olumsuzlukları, soygunları dile getirenler, sorgulayanlar, vatan haini ilan edilirler!",[7733]
2831,2831.0,2309072,Nüfus azalması,Ekonomi,2,tr,"Nüfus azalması, insan nüfusunun kentsel bozulma, nüfusun kendini yenileme oranının düşmesi, kırsaldan kente göç veya şiddet, hastalık ya da diğer facialardan dolayı azalmasıdır. 20. ve 21. yüzyıllarda doğum kontrolü ve kürtaj, dünya nüfusunu yaklaşık 5,5 milyar azalttı, bu da nüfusun azalmasının ana nedenleridir.


== Kaynakça ==",[109629]
2832,2832.0,147919,Oligopol piyasası,Ekonomi,2,tr,"Oligopol piyasası, genelde 2, 3 veya 4 oyuncunun (üretici, aracı veya satıcı) hakimiyetinde şekillenen piyasa.
Doğal nedenlerin etkili olmadığı durumlarda çoğu piyasa oligopol piyasasına dönüşür. Zira tekel piyasasındaki büyük kâr imkânlarının çekiciliği yeni oyuncuların katılımına yol açar. Aynı şekilde, tam rekabet piyasasındaki kâr imkânlarının zorluğu oyuncuların kaçmasına yol açar. Bu yüzden, özellikle büyük sermaye isteyen piyasaların çoğu kendiliğinden oligopole döner.
Fazla oyuncunun veya tek oyuncunun hakim olduğu piyasalarda fiyatın oluşturulmasıyla ilgili kolay teknikler bulunur. Ne var ki, oligopol piyasalarında fiyatın belirlenmesi ile ilgili teoriler son derece karmaşıktır. Hatta, oligopol piyasasında fiyat belirlenmesine dair oyun teorisi, ünlü Amerikalı matematikçi John Nash'e Nobel Ödülü kazandırmıştır.","[297319, 579409, 1212730, 876951, 443864, 151503, 65767, 12773]"
2833,2833.0,84557,Plütokrasi,Ekonomi,2,tr,"Plütokrasi (Yunanca πλοῦτος, ploutos + κράτος, kratos), yönetme erkinin maddi açıdan üstün kişilerce paylaşılmasını öngören oligarşik bir yönetim biçimi.","[6267, 28019, 237743]"
2834,2834.0,2309069,Sanayisizleşme,Ekonomi,2,tr,"Sanayisizleşme, bir ülkede veya bölgede, özellikle ağır sanayide veya imalat sanayisinde sanayi kapasitesinin veya faaliyetlerinin kaldırılmasından veya azaltılmasından kaynaklanan toplumsal ve ekonomik bir değişim sürecidir.","[2079186, 408002, 647]"
2835,2835.0,721114,Sogflasyon,Ekonomi,2,tr,"Sogflasyon, Legal & General tarafından Goldilocks Ekonomisi terimini dengelemek amacıyla dillendirilmiştir
Stagflasyon terimi ile benzer biçimde kaynaşık bir sözcüktür ve ""sırılsıklam (soggy) büyüme, güçlü enflasyon"" anlamına gelmektedir.","[721111, 39636]"
2836,2836.0,535084,Stagnasyon,Ekonomi,2,tr,"Stagnasyon, Gayri safi millî hasıla hızının ortalamadan daha düşük bir hızda büyümesi anlamını taşır. Ekonomide durgunluk belirtir. Enflasyonla birleşmesi sonucu Stagflasyon oluşur.","[1175617, 39636]"
2837,2837.0,3008614,Tiksindirici borç,Ekonomi,2,tr,"Tiksindirici borç, iğrenç borç ya da korkunç borç; bir ülkenin despotik hükümetinin yerine gelen demokratik hükümetin kendinden önce gelen yönetimin edindiği borçların devletin yararına değil; mevcut ulusal ve uluslararası kanunlara uymayarak veya kanunları kendi işine yarayacak şekilde esnetip yolsuzluk içinde diktatörün kendisinin veya bir zümrenin çıkarlarına yönelik yapıldığını öne sürerek geri ödemek istemediği borçları ifade eder. Uluslararası yasalar çerçevesinde bu borçlar, devletin borcu olarak kabul edilmez ve kişisel borç kapsamına girer. Tiksindirici borç uygulamasının örneklerini savunan birçok makale olmasına rağmen tiksindirici borcun uluslararası hukukun parçası olup olmadığı bir tartışma konusudur. Bunun nedeni devletlerin halefiyeti kuralının, uluslararası hukukta katı kural olarak devam etmesidir. Çünkü bir şeyin uluslararası hukukta kabul edilmesi için uluslararası kamu hukukundaki değişikliklerin uluslararası toplumda ve özellikle de güçlü ülkelerde yüksek derecede bir fikir birliği gerektirmesidir. Bir hükümetin despotik olmasının ne anlama geldiğine dair bir tanımda fikir birliğine varmanın bir yolu yoktur. Hukukçu Anna Gelpern'e göre, ""Hiçbir ulusal veya uluslararası mahkeme, İğrenç Borç'u egemen bir yükümlülüğü geçersiz kılmak için gerekçe olarak göstermedi.""Tiksindirici borçlanma yapan despotik hükûmetlerin temsilcileri büyük oranda kişisel olarak da zenginleştiği için alacaklılar, borç tahsilini söz konusu dönemin yöneticilerinden tahsil etme yoluna gider. Borçların kesinleşmesi durumunda ise ""devleti zarara uğratmak"" hakkında yargılanır. Uluslararası hukukta bu tarz borçlar, zorlama altında imzalanan sözleşmelerin geçersizliğine benzer. Diğer yandan diktatöryal yönetimlerle iş birliği yapan ticarî kuruluşları da sorumluluk altına alır.
Tarihte Fransız Devrimi sonrası Fransa, İspanya, Portekiz, Hollanda, Bavyera, Meksika, Brezilya, Küba, Kosta Rika, Irak, Ekvador, Haiti, Türkiye ve 1918'de Almanya gibi ülkeler bu hukuktan yararlanarak diktatörlerin yaptığı tiksindirici borçların devlete ait olmadığını öne sürerek İspanya, Birleşik Krallık ve ABD gibi ülkelere veya bu ülkelerden olan şirketlere karşı olan borçlarını ödemedi. Bu tür borçların halef hükûmetlere yüklenmesi, söz konusu devletlerin birçok yönden gelişimini engellediğinden diktatöryal rejimleri finanse eden kurum ve kuruluşlarla mücadele kapsamında ABD bu tür davaları destekledi.
Özellikle Haitili Diktatör Jean-Claude Duvalier'in devrilmesinden sonra ülkeyi %78 oranında kişisel borca soktuğu ortaya çıktı ve Haiti'nin bu borçları ödememek için yaptığı uluslararası mücadelesi dünyaya örnek oldu.


== Kaynakça ==","[674355, 71296, 448000, 1457838, 179663, 36492, 1857, 1405, 1894, 4347, 41443, 7138, 5114, 1309, 21025, 14379, 28854, 21024, 676, 1798433, 1405, 3661, 1958, 2291009]"
2838,2838.0,523509,Yoksulluk sınırı,Ekonomi,2,tr,"Yoksulluk sınırı, yeterli hayat standardında yaşayabilmek için gerekli olan minimum gelir miktarıdır.
Uygulamada ya da algılamada, yoksulluk kavramında olduğu üzere gelişmiş ve gelişmekte olan ülkeler arasında uçurum kabul edilebilecek farklar bulunmakta ve ülkeler bazında sınır rakamlar farklılık göstermektedir.
Neredeyse tüm ülkelerde yoksul olarak yaşayan vatandaşlar bulunmaktadır. Yoksulluk sınırı bu bireylerin durumlarıyla ilgili karar almada ya da yoksulluğun önlenmesi ile ilgili konularda yapılacak çalışmalarda kullanılan bir ekonomik araç oluşturmaktadır.
Yoksulluk sınırının hesaplanması ya da belirlenmesi, genelde normal bir yetişkin bireyin kabul edilebilir bir yaşam sürmesi için bir sene zarfında tüketeceği tüm kaynakların değerinin toplanmasıyla bulunur ve zamanla enflasyon oranında artış arz ederler. Bu kaynakların en önemlisini yaşamak için kullanılan yerin kirası ya da gideri oluşturmaktadır. Bu yüzden, yoksulluk sınırı ile direkt bağlantılı olan ekonomistler emlak fiyatlarındaki iniş-çıkışları yakından takip ederler.","[72726, 674424, 1659998, 647, 70659, 3756, 42585]"
2839,2839.0,395468,Sosyal politika,Ekonomi,2,tr,"Devletin toplumda refah ve sosyal koruma sağlamak amacıyla uyguladığı politikalar bütününe Sosyal politika denir. Sosyal politika, refah ve refahın dağılımı ile ilgili tedbirler bütünüdür.Sosyal Politika genel olarak sağlık, eğitim, konut, sosyal güvenlik, istihdam ve sosyal hizmetler alanlarındaki kamu hizmetlerini kapsamına alır. Devletin çevre, yerel yönetimler, küçük ve orta işletmeler, kültür ve sanat alanındaki politika ve uygulamaları ile kadınlar, gençler ve diğer dezavantajlı kesimlere dönük hizmetleri de çoğunlukla sosyal politikanın konusu içinde ele alınır.
Sosyal politika genellikle Sosyal Devlet ve Refah Devleti kavramlarıyla birlikte kullanılmaktadır.


== Kaynakça ==","[2158131, 876032]"
2840,2840.0,2527547,Halka açık alan,Ekonomi,2,tr,"Halka açık alan veya Kamusal alan, genellikle herkese açık ve erişilebilir bir yerdir. Yollar (yaya kaldırımı dahil), kent meydanı, parklar ve plajlar genellikle kamusal alan olarak kabul edilir. Sınırlı ölçüde, halk kütüphanesi gibi halka açık hükûmet binaları kamusal alanlardır, ancak kullanım alanları kısıtlı alanlara ve daha büyük sınırlara sahip olma eğilimindedirler. Kamusal alan olarak kabul edilmemesine rağmen, kaldırımlardan ve kamu mahallelerinden görülebilen özel mülkiyete sahip binalar veya mülkler, örneğin açık hava reklamcılığı ile kamusal görsel manzarayı etkileyebilir. Son zamanlarda ""paylaşılan alan"" kavramı, otomobiller ve diğer araçlar tarafından ortak olarak kullanılan kamusal alandaki yayaların deneyimini geliştirmek için geliştirilmiştir.Kamusal alan da felsefe, kentsel coğrafya, görsel sanatlar, kültürel çalışmalar, sosyal bilgiler ve kentsel tasarım ile ilgili eleştirel teori için bir mihenk taşı haline gelmiştir. 'Kamusal alan' terimi, daha büyük sosyal alan kavramının bir unsuru olan 'toplanma yeri' gibi başka şeyler anlamına da gelir. Kamusal alanlar genellikle grupların haklarını seslendirebilecekleri demokratik cemaat ve siyasi katılım alanları olarak değerlendirilmektedir.Kamusal alanların ilk örneklerinden biri ortak arazidir. Örneğin, giriş için herhangi bir ücret veya ücretli bilet gerekmez. Devlete ait olmayan alışveriş merkezleri, 'kamusal alan' gibi görünen 'özel alan' örnekleridir.","[1793928, 436223, 1952868, 1115912, 579471, 528933, 162149, 1212571, 1490638, 2179769, 385197, 2088880]"
2841,2841.0,1696677,İsveç Modeli,Ekonomi,2,tr,"İsveç Modeli (İskandinavya Modeli veya Kuzey Ülkeleri Modeli) Danimarka, Norveç, Finlandiya, İzlanda ve İsveç gibi kuzey ülkelerinde uygulanan benzer iş gücü, eğitim ve sosyal politikalar için kullanılan bir üst terimdir. Bu model politik konsept olarak bu ülkelerdeki refah devletinin temelini oluşturur.","[3700, 14598, 4306, 14602, 5764, 876032]"
2842,2842.0,2177974,Kamu politikası,Ekonomi,2,tr,"Kamu politikası, bir sınıf meselelerine ilişkin olarak devletin hukuk ve kurumsal geleneklere uygun bir şekilde idari yürütme organları tarafından alınan ilke kılavuzu. Kamu politikasının temeli, ulusal anayasal yasa ve yönetmeliklerden oluşur. Diğer alt bölümler hem yargı yorumlarını hem de genel olarak mevzuatla yetkilendirilen düzenlemeleri içerir. Kamu politikası, sorunları verimli ve etkili bir şekilde çözerken, adalete hizmet eder. Hükûmet kurumlarını ve politikalarını desteklediğinde ve etkili yurttaşlığı teşvik ettiğinde güçlü kabul edilir.Diğer akademisyenler, kamu politikalarını bir ""hükûmet kuruluşu veya temsilcileri tarafından ilan edilen belirli bir konuyla ilgili eylem planları, düzenleyici tedbirler, kanunlar ve fon öncelikleri"" sistemi olarak tanımlar. Public policy is commonly embodied in ""constitutions, legislative acts, and judicial decisions."" Kamu politikası genellikle ""anayasalar, yasama eylemleri ve yargı kararlarında"" somutlaştırılmıştır.Amerika Birleşik Devletleri'nde bu kavram, yalnızca politikaların sonucunu değil daha genel olarak hükûmet kararlarının karar verme ve analizini de ifade eder. Bir akademik disiplin olarak kamu politikası, ülke genelindeki büyük üniversitelerin kamu politikaları okullarındaki profesörler ve öğrenciler tarafından incelenmektedir. ABD kamu kurumu pratisyenleri, araştırmacıları, akademisyenleri ve öğrencilerin bulunduğu profesyonel birliğin adı Kamu Politikası Analizi ve Yönetimi Derneğidir.","[148424, 664, 1953127, 429216, 13677, 445882, 9738, 1958, 886113, 2940291, 2404663, 73034, 445882, 58823, 664, 239490, 173548, 78950, 774642]"
2843,2843.0,1191297,Marksizm-Leninizm,Ekonomi,2,tr,"Marksizm-Leninizm, adını Karl Marx ve Vladimir Lenin'den alan, 1920'li yıllarda komünist partiler arasında popülerlik kazanan ideolojik akım. Marksizm-Leninizm; Marx, Engels ve Lenin'in ortaya koyduğu temel öğretilere bağlı kalarak, değişen koşullara ve çağın gereklerine uygun bir biçimde sosyalist sistemde yeniden uygulanmasıdır.Komintern'in de kuruluş ideolojisi olarak benimsenen bu görüş, en yaygın benimsenen komünist ideolojidir. Özelinde kapitalizme, faşizme ve emperyalizme karşıdır ve sınıfsız bir toplum yaratmak için özel mülkiyete dayalı üretim biçimlerinin tamamen ortadan kaldırılması gerektiğini savunur. Marksist-Leninist ideoloji kişiye ait özel mülkiyete karşı değil, büyük ölçekli işletmelerin ve toplumsal üretim alanlarının özel teşebbüse ait olmasına karşıdır. Ekonomide küçük ölçekli işletmelerin korunmasını ve teşvik edilmesini savunmakla birlikte, büyük ölçekli üretim alanlarında kolektif işletme biçimini savunur.Tarihsel olarak Paris Komünü sayılmazsa, Marksist-Leninist ilkeler ilk olarak 1917 yılında gerçekleşen Ekim Devrimi'nden sonra Sovyetler Birliği'nde uygulandı ve ardından devletin resmî ideolojisi haline geldi. Ayrıca ülkede Marksizm-Leninizm Enstitüsü adında bir bilim akademisi bulunmakta ve birçok eser yayınlamaktaydı.
Bununla birlikte Marksist-Leninist ilkelerin ortaya çıkışından bu yana bu görüşlere karşı dünyanın birçok yerinde antikomünizm adı verilen politikalar üretilmiş ve bu ilkeleri savunanlara çeşitli baskılar uygulanmış, hatta toplu katliamlara kadar varan uygulamalar gerçekleştirilmiştir.","[35, 153351, 23926, 4509, 20081, 113301, 6334, 112248, 102079, 67679, 2733226, 73790, 34551, 27391, 6851, 2014659, 324266]"
2844,2844.0,888940,Ekonomi tarihi,Ekonomi,2,tr,"Ekonomi tarihi veya iktisat tarihi, geçmişte yaşanan ekonomik olguların nasıl geliştiği konusunda çalışan bilim dalı. Ekonomi tarihinin analizi; tarihsel durumlara ekonomik teorilerin uygulanması, tarihsel yöntemler ve istatistiksel yöntemlerin bir kombinasyonu kullanılarak ele alınır. Bu başlık, sosyal tarihin örtüşen bazı alanları (demografik tarih gibi) ve işletme tarihi konularını içerir. Ekonomi tarihinin kantitatif incelenmesine, cliometri de denmektedir.","[647, 73262, 8949, 2878569, 2460173]"
2845,2845.0,749987,Angarya (iş),Ekonomi,2,tr,"Angarya (batı dillerinin çoğunda Fransızca Corvée olarak kullanılır) otorite sahibi birisinin zorla yaptırdığı, genelde karşılığında para verilmeyen iştir. Bazı durumlarda işi yapmaktan kurtulmak için para vermek söz konusu olabilir, bu bazen çalıştıranın, bazen çalışanın bir seçeneğidir, ama bazen böyle bir seçenek olmayabilir de. Kölelikten farklı olarak çalışan kişi bir mülk değildir, emeğini vermek dışında özgürdür ve çalışma zorunluluğu genelde sürekli değildir. Genelde her yıl belli sayıda gün veya ayın emeği mecbur edilir. Çalışana para verilmediği durumlarda bu özgür olmayan emek sayılır. Angarya, teknik anlamda bir vergi değildir, çünkü para veya bir mal şeklinde bir ödeme zorunluluğu yoktur, ama çalışmamak için para ödeyebilme seçeneğinin bulunduğu durumlarda bu pratik anlamda bir vergi (genelde bir kelle vergisi) gibi işler.
Angarya Yunanca aggareia (zorunlu posta hizmeti)'dan girmiş olup, Roma hukuku'ndaki angarya kavramından türemiştir.","[7535, 53603, 517503, 6267, 377743, 749982]"
2846,2846.0,490336,Asya Kaplanları,Ekonomi,2,tr,"Asya Kaplanları, (İngilizce: Asian Tigers) Tayvan, Singapur, Hong Kong ve Güney Kore ekonomilerini kasteder. Ayrıca Asya'nın Dört Küçük Ejderhası (İngilizcede Asia's Four Little Dragons) olarak da bilinirler. Bu ülkeler ve bölgeler, 1960 ve 1990 yılları arasında yüksek büyüme oranları ve hızlı endüstrileşmeleriyle bilinirler. 21. yüzyılda, Asya'nın Kaplanları olarak bilinen bu ülkeler gelişmiş ülkeler kategorisine son derece yaklaşmışlardır. Bu dört ülkenin ekonomik politikalarındaki hedefler Japonya ve Çin ile aynı karakterdedir.
Bu dört ülke ve bölgenin ortak özellikleri:

Zenginleşmiş endüstrileşmiş ülkelere ihracata odaklanmak
Zenginleşmiş endüstrileşmiş ülkelerle ticaret dengesi
Onyıllarca iki haneli büyüme rakamları
Önceki yıllarda demokratik olmayan ve otoriter sayılabilecek rejimlere sahip olmaları
Yüksek Amerikan sermayesi
Yüksek oranda ekonomik özgürlükBu ülkeler 1997 finansal krizinden büyük oranda etkilenmişlerdir. Tayvan'da bu kriz sınırlı kalırken, Güney Kore bu krizde adeta sarsılmıştır. Ayrıca bu ülkelerin borsaları ve bonoları aşırı değerlidir. Yatırımcılar bu durumdan memnun değillerdir.","[6234, 100236, 299715, 30184, 9282, 6236, 2721691, 1156905, 2300, 490336, 2067, 12137, 210882, 22284, 468160]"
2847,2847.0,51526,Asya tipi üretim tarzı,Ekonomi,2,tr,"Asya tipi üretim tarzı, Karl Marx tarafından 1850'lerde geliştirilmiş, Asya toplumlarında merkezî şehirlerde yaşayan despot yönetici sınıfın, köylerde yaşayan genellikle farklılaşmamış ve büyük oranda otarşik toplulukların sermaye fazlasını direkt olarak istimlak ettiğini öne süren bir teoridir.","[35, 674355, 2018763]"
2848,2848.0,2155692,Avrupa borç krizi,Ekonomi,2,tr,"Avrupa borç krizi, 2009 yılının sonundan bu yana Avrupa Birliği'nde yaşanan bir borç krizidir. Birkaç euro bölgesi üyesi devlet (Yunanistan, Portekiz, İrlanda, İspanya ve Kıbrıs Cumhuriyeti) kendi borçlarını tek başlarına ödeyemez hale geldi ve diğer euro bölgesi ülkeler, Avrupa Merkez Bankası (ECB) ile Uluslararası Para Fonu'ndan (IMF) yardım istemek zorunda kaldılar.","[50440, 76083, 38479, 4289, 1894, 3649, 1405, 78729, 262655, 123278]"
2849,2849.0,1040133,Avrupa'nın ekonomik tarihi,Ekonomi,2,tr,"Avrupa'nın ekonomik tarihi, Avrupanın geçmişte yaşadığı ekonomik olguların nasıl geliştiği ve bunun dönemlerini açıklar.",[6239]
2850,2850.0,1108794,Banco di San Giorgio,Ekonomi,2,tr,"San Giorgio Bankası (Banco di San Giorgio) 1407 yılında Ceneviz Cumhuriyeti'nde kurulmuş, Avrupa ve dünyanın en eski bankalarından birisidir. Banka merkezi 1260 yılında birinci Ceneviz Dukası Simone Boccanegra’nın amcası Guglielmo Boccanegra’nın emri ile inşa edilmiş olan San Giorgio Sarayı’dır (Palazzo San Giorgio).","[61585, 76083, 117605, 51109, 33447, 504398, 11472, 121505]"
2851,2851.0,1086759,Banco Medici,Ekonomi,2,tr,"Floransalı Medici ailesine ait özel bir banka olan Banco Medici (Medici Bankası),  Medici ailesinin gücünün ve nüfuzunun temelini oluşturmakta, aynı zamanda 15. yüzyıl ortalarında Avrupa’nın en büyük bankaları arasında sayılmaktaydı.","[73127, 3755]"
2852,2852.0,2117094,Birinci Türkiye Ziraat Kongresi,Ekonomi,2,tr,"Dünya Ekonomik Bunalımı'nın Türkiye tarımına olumsuz etkileri ve bunun sonucu köylünün daha da yoksullaşması devleti tarımda yeni arayışlara itmişti. 1931 yılında Millî İktisat ve Tasarruf Cemiyeti tarafından ülkenin tarımsal sorunlarını ortaya koymak ve bu sorunlara çözüm yolları önermek amacıyla l. Ziraat Kongresi toplandı. 5 Ocak 1931'de toplanan l. Ziraat Kongresi'nin hazırlıklarına 1930 yılının Eylül ayında başlandı. Ziraat Odaları tarafından tarafından seçilerek, kongreye gönderilen üyelerin yol ve Ankara'daki harcamalarının Özel İdarelerce karşılanması için İktisat Vekaleti'nden Ziraat Müdürlükleri'ne emir gönderildi.","[83056, 2912245, 520563]"
